name,playcount,listeners,url
Rain,1441243,134537,https://www.last.fm/music/Vantage
Sun Ra,3973463,233143,https://www.last.fm/music/Syd+Matters
Rojuu,11143610,444439,https://www.last.fm/music/Foxes
Destiny Rogers,3813744,279196,https://www.last.fm/music/Sundara+Karma
AB6IX,13607748,422712,https://www.last.fm/music/Minutemen
M|O|O|N,1973959,140943,https://www.last.fm/music/Sasami
Apparat,14244921,231600,https://www.last.fm/music/2PM
Taylor Dayne,2064791,182016,https://www.last.fm/music/S+N+U+G
KIDD KEO,11779055,702500,https://www.last.fm/music/The+Black+Crowes
Tim Buckley,1397020,239358,https://www.last.fm/music/Philip+Bailey
Tonight Alive,4395316,314704,https://www.last.fm/music/Fabrizio+Paterlini
Open Mike Eagle,2086052,79614,https://www.last.fm/music/Namasenda
Eric Church,5110179,518276,https://www.last.fm/music/Darius+Rucker
Electric Six,8968252,184756,https://www.last.fm/music/Dance+With+The+Dead
La Bouche,5168538,201622,https://www.last.fm/music/Scott+BradLee%27s+Postmodern+Jukebox
TM88,49700063,1032552,https://www.last.fm/music/Ratatat
Alejandro Sanz,5083943,235827,https://www.last.fm/music/Rival+Consoles
FUKKIT,1481925,98690,https://www.last.fm/music/Superheaven
Will Joseph Cook,3213984,87377,https://www.last.fm/music/nascar+aloe
blessthefall,1126979,66386,https://www.last.fm/music/Mari+Fernandez
The Taxpayers,5021467,544683,https://www.last.fm/music/Josh+Turner
Snarky Puppy,716524,174079,https://www.last.fm/music/Naeleck
Alle Farben,4170905,90324,https://www.last.fm/music/Beast+in+Black
Cass McCombs,2571187,92842,https://www.last.fm/music/whee+in
Dimension 32,25503555,992576,https://www.last.fm/music/Switchfoot
Os Barões Da Pisadinha,1630473,146624,https://www.last.fm/music/Ollie+MN
Jackie Wilson,1353869,133495,https://www.last.fm/music/Tungevaag
The Deli,17519193,1081508,https://www.last.fm/music/Hinder
Stephen,460870,73017,https://www.last.fm/music/Naran+Ratan
Shuggie Otis,3504158,387354,https://www.last.fm/music/Anna+Kendrick
Half Moon Run,62762598,1281112,https://www.last.fm/music/Explosions+in+the+Sky
Sátyr,6420255,494428,https://www.last.fm/music/L7
Atmosphere,6719668,604812,https://www.last.fm/music/Parliament
AlunaGeorge,4481032,340123,https://www.last.fm/music/Nina+Nesbitt
Bonez MC,979331,148091,https://www.last.fm/music/Old+Sea+Brigade
Bonnie Raitt,9689944,551806,https://www.last.fm/music/Saint+Etienne
Rayana Jay,1129904,135449,https://www.last.fm/music/Sista+Prod
Arianne,590659,72684,https://www.last.fm/music/Pearly+Drops
My Darkest Days,1466663,135052,https://www.last.fm/music/mellow+fellow
Kina Grannis,1431031,114265,https://www.last.fm/music/Roderick+Porter
The Olivia Tremor Control,668507,106871,https://www.last.fm/music/Tsha
Puscifer,508432,67615,https://www.last.fm/music/BLACKSTARKIDS
Bones UK,979831,72446,https://www.last.fm/music/Neoni
Ambulo,12337579,466610,https://www.last.fm/music/Os+Mutantes
Glenn Miller,2079498,110092,https://www.last.fm/music/DRAKEO+The+Ruler
Sisyfuss,4312074,131996,https://www.last.fm/music/Mahmood
Tujamo,4588124,172504,https://www.last.fm/music/kyary+pamyu+pamyu
Omarion,2899651,187299,https://www.last.fm/music/Swmrs
Naughty By Nature,4257476,371500,https://www.last.fm/music/Poolside
Cole Swindell,5740447,253003,https://www.last.fm/music/Wipers
Little Big,913501,131332,https://www.last.fm/music/eugenio+izzi
Passing Currents,4432274,107228,https://www.last.fm/music/Liniker+e+os+Caramelows
Sido,4055785,243098,https://www.last.fm/music/Bomba+Est%C3%A9reo
Sleepermane,975648,126661,https://www.last.fm/music/Hether
Soen,6621783,440443,https://www.last.fm/music/Pete+Rock
Sam & Dave,1561096,135547,https://www.last.fm/music/Miura+Jam
Zé Felipe,745954,81783,https://www.last.fm/music/Tomoko+Aran
meat computer,13850303,309061,https://www.last.fm/music/Bear+McCreary
charlieonnafriday,256786,81625,https://www.last.fm/music/Bobby+%22Boris%22+Pickett
Perry Como,3753562,222078,https://www.last.fm/music/Flor
Lee Brice,651714,88590,https://www.last.fm/music/Almost+Monday
deb never,41328685,1193008,https://www.last.fm/music/Stars
CHON,3322046,169593,https://www.last.fm/music/Ross+From+Friends
Edward Elgar,1191563,95310,https://www.last.fm/music/Hayd
Patrice Rushen,3490427,105654,https://www.last.fm/music/oso+oso
Bad Company,4600441,353599,https://www.last.fm/music/Nick+Mulvey
Yorushika,3356077,109818,https://www.last.fm/music/Microwave
Wang Chung,5955362,416828,https://www.last.fm/music/Suicide
Samm Henshaw,21007563,772864,https://www.last.fm/music/Sleigh+Bells
Periphery,8141575,505284,https://www.last.fm/music/Camille
Ulver,1077556,142289,https://www.last.fm/music/Blu+Detiger
Big Data,289938,73052,https://www.last.fm/music/The+Citizens+of+Halloween
FrankJavCee,2774000,279004,https://www.last.fm/music/Rook1e
Isak Danielson,303659,50277,https://www.last.fm/music/sirlofi
yuji,917055,91835,https://www.last.fm/music/Jessica+Keenan+Wynn
Mixtape Madness,7395168,489643,https://www.last.fm/music/Meat+Puppets
O Grilo,17715514,341896,https://www.last.fm/music/Emmure
PAPITHBK,3333662,317350,https://www.last.fm/music/Marcos+Valle
Audien,5104181,653408,https://www.last.fm/music/Steve+Winwood
Grant,819247,84805,https://www.last.fm/music/iamnotshane
Los Bunkers,4498088,335808,https://www.last.fm/music/Marika+Hackman
DARGZ,2440750,68462,https://www.last.fm/music/Ed+Maverick
Roc Marciano,19593363,746916,https://www.last.fm/music/Panda+Bear
Gaho,12977839,718765,https://www.last.fm/music/Example
Dirty Heads,1725442,243304,https://www.last.fm/music/Roy+Ayers+Ubiquity
It Looks Sad.,654333,85219,https://www.last.fm/music/Plums
Scene Queen,4051665,573328,https://www.last.fm/music/Fine+Young+Cannibals
O Rappa,1286882,112475,https://www.last.fm/music/Arin+Ray
Waylon Jennings,99708,14893,https://www.last.fm/music/Yerachmiel+Begun+&+The+Miami+Boys+Choir
W.A.S.P.,1614518,94461,https://www.last.fm/music/Jordan+Davis
YungManny,7877451,629392,https://www.last.fm/music/Bryan+Ferry
Anathema,1689846,98074,https://www.last.fm/music/Gims
Serge Gainsbourg,3516279,567164,https://www.last.fm/music/The+J.+Geils+Band
Syn Cole,6271495,132110,https://www.last.fm/music/BTOB
Cousin Stizz,5063837,191537,https://www.last.fm/music/Moose+Blood
Donnie Trumpet & The Social Experiment,442933,42272,https://www.last.fm/music/Connor+Price
Hum,272386,45774,https://www.last.fm/music/BLK+ODYSSY
Sunflower Bean,1898810,96608,https://www.last.fm/music/Dismemberment+Plan
Dr. Dundiff,1715946,96444,https://www.last.fm/music/DEAD+POET+SOCIETY
Daron Malakian and Scars On Broadway,7719252,146324,https://www.last.fm/music/Capcom+Sound+Team
Hnny,27322177,508253,https://www.last.fm/music/The+Dillinger+Escape+Plan
Milkavelli,2187463,144477,https://www.last.fm/music/Adoniran+Barbosa
George Thorogood & The Destroyers,1945953,126840,https://www.last.fm/music/Arcade+Player
Harold Budd,3857102,354171,https://www.last.fm/music/Toadies
Noisestorm,963818,185873,https://www.last.fm/music/Sebastian+Kamae
The Hotelier,676439,89678,https://www.last.fm/music/Tobias+Dray
Grace Phipps,3883128,385825,https://www.last.fm/music/Oscar+Peterson+Trio
Franc Moody,2123803,180554,https://www.last.fm/music/Cub+Sport
Phora,4416055,673098,https://www.last.fm/music/The+O%27Jays
Chris Rea,25986762,820111,https://www.last.fm/music/Relient+K
Mickey Darling,15813151,581579,https://www.last.fm/music/Deerhoof
Yung Pinch,9475801,791758,https://www.last.fm/music/Flux+Pavilion
The Waterboys,6482332,233994,https://www.last.fm/music/Caifanes
Watchhouse,2037984,100653,https://www.last.fm/music/Hoody
Bayside,847663,64466,https://www.last.fm/music/Arden+Jones
Maximum the Hormone,29008447,938669,https://www.last.fm/music/Amon+Tobin
Duke & Jones,9881878,607205,https://www.last.fm/music/Alan+Silvestri
Nora En Pure,610515,112699,https://www.last.fm/music/R.+City
Rei Ami,454363,49368,https://www.last.fm/music/MC+Braz
✝✝✝ (Crosses),2859344,503340,https://www.last.fm/music/Eric+Carmen
Vera Lynn,2809976,156866,https://www.last.fm/music/Danny+L+Harle
Tommy Genesis,12904778,768588,https://www.last.fm/music/Gary+Moore
Banda MS De Sergio Lizárraga,10701220,402058,https://www.last.fm/music/Clark
YOUHA,824295,115442,https://www.last.fm/music/Loafy+Building
Gordon Lightfoot,1012138,131148,https://www.last.fm/music/cxlt.
Guano Apes,6864894,669567,https://www.last.fm/music/LeAnn+Rimes
Getter,2393124,242545,https://www.last.fm/music/Buddy
Raimundos,8586061,126677,https://www.last.fm/music/VIXX
Camellia,755849,65021,https://www.last.fm/music/800+Cherries
Kakkmaddafakka,2120916,130601,https://www.last.fm/music/The+Hu
Flamingosis,1146017,208327,https://www.last.fm/music/Andrew+Gold
Gladys Knight & The Pips,2622920,264889,https://www.last.fm/music/MK
Ultravox,2238958,99693,https://www.last.fm/music/Point+North
Less Than Jake,8470972,381644,https://www.last.fm/music/The+Chameleons
youra,4910834,593217,https://www.last.fm/music/Duck+Sauce
woo!ah!,1085059,142646,https://www.last.fm/music/Linearwave
Cherub,836627,56370,https://www.last.fm/music/Lasso
Stuck in the Sound,1351310,121531,https://www.last.fm/music/Cemeteries
iamamiwhoami,3845339,95755,https://www.last.fm/music/Sik-K
文俊辉,4734737,74762,https://www.last.fm/music/SIDOKA
Icon for Hire,5308277,128423,https://www.last.fm/music/Fit+for+a+King
Agent Orange,1073921,136088,https://www.last.fm/music/Matt+and+Kim
Nicolas Jaar,7736802,498681,https://www.last.fm/music/UFO
Piero Umiliani,989153,85130,https://www.last.fm/music/Jamie+Miller
nOIZU,403807,68497,https://www.last.fm/music/Tego+Calder%C3%B3n
August Burns Red,801256,79042,https://www.last.fm/music/Joe+P
Nosaj Thing,2154511,102132,https://www.last.fm/music/Le%C3%B3n+Larregui
Nada Surf,1748234,174716,https://www.last.fm/music/R%C5%AEDE
Samurai,9138166,217641,https://www.last.fm/music/Marianas+Trench
Beat Happening,2160450,72209,https://www.last.fm/music/OROCHI
Henry,11764607,226680,https://www.last.fm/music/Municipal+Waste
Varg²™,600813,71208,https://www.last.fm/music/Ryan+Mack
Vince Guaraldi Trio,2162463,469639,https://www.last.fm/music/Wild+Cherry
Mad Season,1277397,107656,https://www.last.fm/music/Joyce+Wrice
The Irrepressibles,3382305,352435,https://www.last.fm/music/Traditional
Jean Deaux,1960666,66896,https://www.last.fm/music/The+Crane+Wives
Dot Da Genius,1649202,209366,https://www.last.fm/music/Wafia
Agnes,3276344,381386,https://www.last.fm/music/Daniela+Andrade
Camera Obscura,2939024,243077,https://www.last.fm/music/Grace+VanderWaal
Rocío Dúrcal,4008262,129370,https://www.last.fm/music/Oliver+Francis
Sarah McLachlan,2198351,225816,https://www.last.fm/music/MED
Mr. Big,7588804,322470,https://www.last.fm/music/Molotov
Liv.e,4818305,401308,https://www.last.fm/music/Vanessa+Paradis
JeFF BERNAT,4305389,484821,https://www.last.fm/music/Bernard+Herrmann
The Mighty Mighty Bosstones,1972674,201194,https://www.last.fm/music/Emilia
Maejor,8322780,195056,https://www.last.fm/music/NX+Zero
Exodus,7235831,569080,https://www.last.fm/music/Midnight+Oil
PK,1653480,208932,https://www.last.fm/music/EnRa
Nathaniel Rateliff & the Night Sweats,734557,82173,https://www.last.fm/music/Jessie+Murph
Red,2921456,287628,https://www.last.fm/music/Pia+Mia
indigo la End,1367581,170199,https://www.last.fm/music/Shakka
Charlotte Sands,2351484,232855,https://www.last.fm/music/Laurel
Engenheiros Do Hawaii,1591847,72806,https://www.last.fm/music/Grupo+Menos+%C3%89+Mais
Ichika Nito,18901562,431294,https://www.last.fm/music/Pain
Rick Owens,33950490,1319708,https://www.last.fm/music/Kate+Nash
Ryn Weaver,3422580,150854,https://www.last.fm/music/Squid
The Glitch Mob,3758925,282871,https://www.last.fm/music/Sex+Bob-Omb
BIG Naughty,1869585,310634,https://www.last.fm/music/DeBarge
Trudy and the Romance,1661586,77407,https://www.last.fm/music/d0llywood1
Thy Art Is Murder,8480180,166424,https://www.last.fm/music/Kraftklub
Vanilla Ice,6834106,632335,https://www.last.fm/music/Giuseppe+Verdi
Elvis Crespo,1090742,170542,https://www.last.fm/music/Susan+Egan
The Corrs,2388033,294126,https://www.last.fm/music/Skeeter+Davis
W&W,982066,86482,https://www.last.fm/music/Planet+1999
Clint Mansell,5924162,113117,https://www.last.fm/music/El+Cuarteto+De+Nos
Andrés Calamaro,365620,48100,https://www.last.fm/music/ZODIVK
Roberto Carlos,8806540,868307,https://www.last.fm/music/Sarah+Vaughan
Tom Doolie,1616811,130783,https://www.last.fm/music/Dennis
Knuckle Puck,16850056,1091868,https://www.last.fm/music/Trapt
Matt Sassari,2436698,87026,https://www.last.fm/music/Sheena+Ringo
OmenXIII,684179,45846,https://www.last.fm/music/Nemzzz
Gramatik,4883546,252325,https://www.last.fm/music/Christian+L%C3%B6ffler
Dave Bixby,5588975,518071,https://www.last.fm/music/Squeeze
Triathalon,3275713,324925,https://www.last.fm/music/Maverick+Sabre
Kirk Knight,8975275,73653,https://www.last.fm/music/Quebonafide
Dorothy Ashby,2981963,85959,https://www.last.fm/music/Funeral
Ace Hood,10220094,518854,https://www.last.fm/music/Knife+Party
KMFDM,2517244,87151,https://www.last.fm/music/Polkadot+Stingray
Dillom,3031733,143006,https://www.last.fm/music/Cleopatrick
Nazareth,4127631,513416,https://www.last.fm/music/Tamia
Joan Baez,2997282,213158,https://www.last.fm/music/brillion.
Resavoir,1343901,161580,https://www.last.fm/music/Zoe+Wees
Ashley Tisdale,646033,56574,https://www.last.fm/music/DE%27WAYNE
Hillsong United,2239688,43278,https://www.last.fm/music/Gazo
Arthur Verocai,845673,151492,https://www.last.fm/music/Ottorino+Respighi
Vestron Vulture,2004107,72655,https://www.last.fm/music/Alpha+Wolf
The Reytons,1967386,182163,https://www.last.fm/music/Towerz
Technotronic,16571686,535143,https://www.last.fm/music/Slash
Col3trane,22579891,804698,https://www.last.fm/music/The+Horrors
Marie Madeleine,9314208,156551,https://www.last.fm/music/T-ARA
Roo Panes,2085003,223402,https://www.last.fm/music/Sevyn+Streeter
Mad Tsai,17076553,659162,https://www.last.fm/music/Blue+October
Andrea Bocelli,1344491,164109,https://www.last.fm/music/Jub%C3%ABl
Aram Khachaturian,1021436,90230,https://www.last.fm/music/Duke+Deuce
Young Franco,1517800,129937,https://www.last.fm/music/LUM%21X
CPM 22,1279027,66590,https://www.last.fm/music/Hugo+&+Guilherme
Pinkshinyultrablast,1599539,140428,https://www.last.fm/music/Michael+Seyer
Otto,3789386,639273,https://www.last.fm/music/Hot+Chocolate
Avatar,1200895,93456,https://www.last.fm/music/Wednesday
Vacation Manor,4735857,406787,https://www.last.fm/music/Shocking+Blue
Billy Squier,15593560,988759,https://www.last.fm/music/Velvet+Revolver
L.Dre,1184512,63018,https://www.last.fm/music/Symba
Camila,7318946,773913,https://www.last.fm/music/Little+Richard
Engelwood,4281977,185420,https://www.last.fm/music/Frank+Carter+&+The+Rattlesnakes
VEDO,3931536,61982,https://www.last.fm/music/CRAVITY
Guti,526591,54273,https://www.last.fm/music/Ceo+Trayle
Kanisan,1196461,217083,https://www.last.fm/music/Jodi+Benson
Sonny Fodera,2827333,72468,https://www.last.fm/music/Dayseeker
No Buses,2892954,83612,https://www.last.fm/music/Slaughter+To+Prevail
Big Scarr,3332994,136340,https://www.last.fm/music/NateWantsToBattle
Hank Williams,5249001,221328,https://www.last.fm/music/Black+Marble
µ-Ziq,854013,73893,https://www.last.fm/music/Stela+Cole
Loverboy,2082827,192418,https://www.last.fm/music/Moow
Kinissue,1192230,125166,https://www.last.fm/music/Reignwolf
Derivakat,1222202,78491,https://www.last.fm/music/Yoh+Kamiyama
Lostboycrow,712739,107992,https://www.last.fm/music/Jnr+Choi
Pennywise,2514772,114636,https://www.last.fm/music/Thiaguinho
NTO,5291020,132557,https://www.last.fm/music/Chanyeol
Phosphorescent,1215421,124733,https://www.last.fm/music/Winnetka+Bowling+League
Karen O,3285305,77204,https://www.last.fm/music/Flora+Matos
Jesse Jo Stark,1113258,70083,https://www.last.fm/music/Chri$tian+Gate$
Said The Sky,1256623,68228,https://www.last.fm/music/Vishal-Shekhar
Ezra Furman,11699856,233383,https://www.last.fm/music/Darren+Korb
Kevin Macleod,1541004,100218,https://www.last.fm/music/Speaker+Knockerz
Kid Abelha,3668519,77469,https://www.last.fm/music/Currents
Nouvelle Vague,4980823,235687,https://www.last.fm/music/Belanova
MC Davi,8438917,205495,https://www.last.fm/music/The+World+Is+a+Beautiful+Place+&+I+Am+No+Longer+Afraid+to+Die
Pip Blom,1627857,72781,https://www.last.fm/music/Jeon+Soyeon
The Interrupters,3968480,169543,https://www.last.fm/music/Secos+&+Molhados
IShowSpeed,5396462,289604,https://www.last.fm/music/Susumu+Yokota
Mr Twin Sister,794238,64951,https://www.last.fm/music/Felipe+Amorim
Sampa The Great,6166410,449544,https://www.last.fm/music/The+Church
NANORAY,1580651,129518,https://www.last.fm/music/Far+Caspian
Teenage Fanclub,6168097,517607,https://www.last.fm/music/Traveling+Wilburys
Broadside,987747,102845,https://www.last.fm/music/M.A.G.S.
The Subways,6229041,898336,https://www.last.fm/music/G-Unit
Jack & Jack,34206028,620519,https://www.last.fm/music/Circa+Survive
Fuego,22600273,823477,https://www.last.fm/music/The+Whitest+Boy+Alive
Tropkillaz,231044,22116,https://www.last.fm/music/mo+beats
Nicky Romero,1747685,75930,https://www.last.fm/music/BewhY
Notion,14584318,644409,https://www.last.fm/music/Twin+Shadow
Hoodrich Pablo Juan,3816652,517699,https://www.last.fm/music/Rusted+Root
dua saleh,3976850,465119,https://www.last.fm/music/Christopher+Cross
SawanoHiroyuki[nZk],8549805,326937,https://www.last.fm/music/Bill+Callahan
Fink,2195029,98847,https://www.last.fm/music/Haru+Nemuri
Gaullin,8736623,741738,https://www.last.fm/music/Dierks+Bentley
Kid Francescoli,8406446,478515,https://www.last.fm/music/Voxtrot
IGARASHI KANTA,5819665,143999,https://www.last.fm/music/Acid+Bath
That Kid,8389618,559091,https://www.last.fm/music/The+Lemonheads
Robert Miles,3804998,254814,https://www.last.fm/music/Jordan+Rakei
BVG,9646790,654393,https://www.last.fm/music/Powerman+5000
Ash,893785,67786,https://www.last.fm/music/hisohkah
Count Bass D,788989,88976,https://www.last.fm/music/Boyish
C2D,7670991,293039,https://www.last.fm/music/Atoms+for+Peace
Qveen Herby,2575049,89903,https://www.last.fm/music/Gustavo+Mioto
SAGUN,1710333,90064,https://www.last.fm/music/datfootdive
Kurtains,10819595,283624,https://www.last.fm/music/Chelsea+Grin
Fleece,6248466,208698,https://www.last.fm/music/Sturgill+Simpson
The Birthday Massacre,358564,67508,https://www.last.fm/music/Barry+Can%27t+Swim
Mau P,2217930,184856,https://www.last.fm/music/June
Lava La Rue,926482,44419,https://www.last.fm/music/inabakumori
Mc Pepeu,983462,106502,https://www.last.fm/music/Cass+Elliot
