name,duration,playcount,listeners,mbid,url,artist
Remember My Name,0,2385991,88281,,https://www.last.fm/music/Seventeen/_/Ready+to+love,"{'name': 'Seventeen', 'mbid': '7d35e85a-8f73-4481-9c2b-24e142ed2307', 'url': 'https://www.last.fm/music/Seventeen'}"
Conceited,0,2587115,173091,,https://www.last.fm/music/Machine+Gun+Kelly/_/forget+me+too+(feat.+Halsey),"{'name': 'Machine Gun Kelly', 'mbid': 'f6af669a-56ea-448a-a044-de76181ada33', 'url': 'https://www.last.fm/music/Machine+Gun+Kelly'}"
Swalla (feat. Nicki Minaj & Ty Dolla $ign),228,2086867,343388,213d4632-7d0a-4d14-b458-a9cb7fb7dd6a,https://www.last.fm/music/Aphex+Twin/_/Pulsewidth,"{'name': 'Aphex Twin', 'mbid': 'f22942a1-6f70-4f48-866e-238cb2308fbd', 'url': 'https://www.last.fm/music/Aphex+Twin'}"
R.I.P. (feat. Trippie Redd),0,1068361,126275,,https://www.last.fm/music/JPEGMAFIA/_/DIRTY%21,"{'name': 'JPEGMAFIA', 'mbid': '', 'url': 'https://www.last.fm/music/JPEGMAFIA'}"
Scared Of Love,378,1492860,140799,2bf5ad35-442f-45ac-9d3e-3384dcb6193c,https://www.last.fm/music/Car+Seat+Headrest/_/High+To+Death,"{'name': 'Car Seat Headrest', 'mbid': '0fabbc1d-8d94-4a61-bd1d-1099ad1e4559', 'url': 'https://www.last.fm/music/Car+Seat+Headrest'}"
Addiction,0,2773253,371293,,https://www.last.fm/music/Alessia+Cara/_/Here,"{'name': 'Alessia Cara', 'mbid': '', 'url': 'https://www.last.fm/music/Alessia+Cara'}"
Automatic Stop,0,800072,189660,,https://www.last.fm/music/Jason+Derulo/_/Whatcha+Say,"{'name': 'Jason Derulo', 'mbid': '', 'url': 'https://www.last.fm/music/Jason+Derulo'}"
Tonight Tonight,0,2195903,401313,,https://www.last.fm/music/Kendrick+Lamar/_/Sherane+a.k.a+Master+Splinter%E2%80%99s+Daughter,"{'name': 'Kendrick Lamar', 'mbid': '381086ea-f511-4aba-bdf9-71c753dc5077', 'url': 'https://www.last.fm/music/Kendrick+Lamar'}"
HULA HOOP,221,1550856,199965,bd21a5d3-2436-47ac-94c0-2207bfc3fe5f,https://www.last.fm/music/Deftones/_/Xerces,"{'name': 'Deftones', 'mbid': '7527f6c2-d762-4b88-b5e2-9244f1e34c46', 'url': 'https://www.last.fm/music/Deftones'}"
Sympathy For The Devil - 50th Anniversary Edition,220,921805,170080,882ce25d-51b9-4fe5-bbdf-16e661df0822,https://www.last.fm/music/Psy/_/Gangnam+Style+(%EA%B0%95%EB%82%A8%EC%8A%A4%ED%83%80%EC%9D%BC),"{'name': 'Psy', 'mbid': 'f99b7d67-4e63-4678-aa66-4c6ac0f7d24a', 'url': 'https://www.last.fm/music/Psy'}"
"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",0,2269957,244352,,https://www.last.fm/music/Lana+Del+Rey/_/Honeymoon,"{'name': 'Lana Del Rey', 'mbid': 'b7539c32-53e7-4908-bda3-81449c367da6', 'url': 'https://www.last.fm/music/Lana+Del+Rey'}"
Let The Smokers Shine The Coupes,0,947531,149766,,https://www.last.fm/music/Taylor+Swift/_/Ronan+(Taylor%27s+Version),"{'name': 'Taylor Swift', 'mbid': '20244d07-534f-4eff-b4d4-930878889970', 'url': 'https://www.last.fm/music/Taylor+Swift'}"
You Da One,0,1062453,117576,,https://www.last.fm/music/Baby+Keem/_/scars,"{'name': 'Baby Keem', 'mbid': '', 'url': 'https://www.last.fm/music/Baby+Keem'}"
Lavender Sunflower,0,1203154,171021,,https://www.last.fm/music/Men+I+Trust/_/Lauren,"{'name': 'Men I Trust', 'mbid': '', 'url': 'https://www.last.fm/music/Men+I+Trust'}"
Straight Outta Compton,175,1280180,134744,,https://www.last.fm/music/The+Living+Tombstone/_/It%27s+Been+So+Long,"{'name': 'The Living Tombstone', 'mbid': '3f6ee55e-d523-4dd8-a027-7a6af9909ae1', 'url': 'https://www.last.fm/music/The+Living+Tombstone'}"
That's Life,220,1728346,296113,be2d9a5b-b154-4dd6-8e7a-092538328a76,https://www.last.fm/music/Madvillain/_/America%27s+Most+Blunted,"{'name': 'Madvillain', 'mbid': '4e024037-14b7-4aea-99ad-c6ace63b9620', 'url': 'https://www.last.fm/music/Madvillain'}"
Mixed Personalities (feat. Kanye West),0,1259947,122869,,https://www.last.fm/music/Exo/_/The+Eve,"{'name': 'Exo', 'mbid': 'f2f9845c-6803-4451-a10e-9c6673608667', 'url': 'https://www.last.fm/music/Exo'}"
ParadoXXX Invasion,0,2133829,224598,,https://www.last.fm/music/Panic%21+at+the+Disco/_/LA+Devotee,"{'name': 'Panic! at the Disco', 'mbid': 'b9472588-93f3-4922-a1a2-74082cdf9ce8', 'url': 'https://www.last.fm/music/Panic%21+at+the+Disco'}"
Put Your Head on My Shoulder,0,637386,44520,,https://www.last.fm/music/XG/_/MASCARA,"{'name': 'XG', 'mbid': '', 'url': 'https://www.last.fm/music/XG'}"
Saint-Tropez,256,3182299,767585,a999d18f-3a9b-4f53-a468-7390102a3bab,https://www.last.fm/music/Mario/_/Let+Me+Love+You,"{'name': 'Mario', 'mbid': 'fc36cc64-25c3-4612-9394-88d9a8f62cc7', 'url': 'https://www.last.fm/music/Mario'}"
Blame (feat. John Newman),0,2175042,99802,,https://www.last.fm/music/LoveJoy/_/One+Day,"{'name': 'LoveJoy', 'mbid': '847d09f5-d204-443b-8dab-013ded15cac8', 'url': 'https://www.last.fm/music/LoveJoy'}"
At My Worst,0,1145616,87334,,https://www.last.fm/music/yeat/_/Off+Tha+Lot,"{'name': 'yeat', 'mbid': '', 'url': 'https://www.last.fm/music/yeat'}"
Head Over Heels / Broken,0,2890716,264602,,https://www.last.fm/music/BROCKHAMPTON/_/GOLD,"{'name': 'BROCKHAMPTON', 'mbid': '', 'url': 'https://www.last.fm/music/BROCKHAMPTON'}"
The Unforgiven,0,1888663,343913,,https://www.last.fm/music/Kanye+West/_/God+Breathed,"{'name': 'Kanye West', 'mbid': '164f0d73-1234-4e2c-8743-d77bf2191051', 'url': 'https://www.last.fm/music/Kanye+West'}"
Instrumental 3,0,1500442,218771,,https://www.last.fm/music/Coldplay/_/Higher+Power,"{'name': 'Coldplay', 'mbid': 'cc197bad-dc9c-440d-a5b5-d52ba2e14234', 'url': 'https://www.last.fm/music/Coldplay'}"
Something Good Can Work,0,2218068,143652,,https://www.last.fm/music/Juice+WRLD/_/Blood+On+My+Jeans,"{'name': 'Juice WRLD', 'mbid': '', 'url': 'https://www.last.fm/music/Juice+WRLD'}"
Where Did You Sleep Last Night,0,1288817,121782,,https://www.last.fm/music/Lil+Baby/_/On+Me,"{'name': 'Lil Baby', 'mbid': '', 'url': 'https://www.last.fm/music/Lil+Baby'}"
Voodoo Child (Slight Return),0,2381172,183976,,https://www.last.fm/music/Ariana+Grande/_/west+side,"{'name': 'Ariana Grande', 'mbid': 'f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387', 'url': 'https://www.last.fm/music/Ariana+Grande'}"
Destroy myself just for you,188,3220546,608973,85d04164-f15c-4bd4-9fba-1e0f526fd754,https://www.last.fm/music/Nirvana/_/Serve+the+Servants,"{'name': 'Nirvana', 'mbid': '9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6', 'url': 'https://www.last.fm/music/Nirvana'}"
uhgood,0,1311469,99583,,https://www.last.fm/music/yeat/_/Money+Tw%C3%ABrk,"{'name': 'yeat', 'mbid': '', 'url': 'https://www.last.fm/music/yeat'}"
Living Legend,0,6285761,152588,,https://www.last.fm/music/BTS/_/Heartbeat+(BTS+World+Original+Soundtrack),"{'name': 'BTS', 'mbid': '0d79fe8e-ba27-4859-bb8c-2f255f346853', 'url': 'https://www.last.fm/music/BTS'}"
"Never Recover (Lil Baby & Gunna, Drake)",0,1543407,339466,,https://www.last.fm/music/The+Beatles/_/I+Want+To+Hold+Your+Hand+-+Remastered+2015,"{'name': 'The Beatles', 'mbid': 'b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d', 'url': 'https://www.last.fm/music/The+Beatles'}"
FAKENGGAS,0,505782,47071,,https://www.last.fm/music/Sabrina+Carpenter/_/decode,"{'name': 'Sabrina Carpenter', 'mbid': '1882fe91-cdd9-49c9-9956-8e06a3810bd4', 'url': 'https://www.last.fm/music/Sabrina+Carpenter'}"
No Children,0,1417671,77496,,https://www.last.fm/music/Yena/_/SMILEY(Feat.+BIBI),"{'name': 'Yena', 'mbid': '', 'url': 'https://www.last.fm/music/Yena'}"
Apologize,0,2121443,231753,,https://www.last.fm/music/Kehlani/_/Nights+Like+This+(feat.+Ty+Dolla+$ign),"{'name': 'Kehlani', 'mbid': '', 'url': 'https://www.last.fm/music/Kehlani'}"
2516,0,2093579,191006,,https://www.last.fm/music/half%E2%80%A2alive/_/still+feel.,"{'name': 'half•alive', 'mbid': '', 'url': 'https://www.last.fm/music/half%E2%80%A2alive'}"
Solitude - Felsmann + Tiley Reinterpretation,0,733394,100208,,https://www.last.fm/music/Kaito+Shoma/_/Scary+Garry,"{'name': 'Kaito Shoma', 'mbid': '', 'url': 'https://www.last.fm/music/Kaito+Shoma'}"
Face to Face,0,2308195,190891,,https://www.last.fm/music/Miley+Cyrus/_/WTF+Do+I+Know,"{'name': 'Miley Cyrus', 'mbid': '7e9bd05a-117f-4cce-87bc-e011527a8b18', 'url': 'https://www.last.fm/music/Miley+Cyrus'}"
$outh $ide $uicide,212,5949787,924731,abeeaa32-a8d8-4145-8a47-b82c3f3d60e5,https://www.last.fm/music/Keane/_/Everybody%27s+Changing,"{'name': 'Keane', 'mbid': 'c7020c6d-cae9-4db3-92a7-e5c561cbad50', 'url': 'https://www.last.fm/music/Keane'}"
Fight or Flight,0,765228,98854,,https://www.last.fm/music/JPEGMAFIA/_/OG%21,"{'name': 'JPEGMAFIA', 'mbid': '', 'url': 'https://www.last.fm/music/JPEGMAFIA'}"
Boy Division,0,680119,107527,,https://www.last.fm/music/Big+Thief/_/Change,"{'name': 'Big Thief', 'mbid': '', 'url': 'https://www.last.fm/music/Big+Thief'}"
The Jetset Life Is Gonna Kill You,0,925341,123414,,https://www.last.fm/music/Quality+Control/_/Baby+(Lil+Baby+feat.+DaBaby),"{'name': 'Quality Control', 'mbid': 'cde65e2a-3e77-45b3-9320-fd10f813621f', 'url': 'https://www.last.fm/music/Quality+Control'}"
TURNINUP,0,5232257,141263,,https://www.last.fm/music/RM/_/forever+rain,"{'name': 'RM', 'mbid': 'e6700906-07e1-48fe-bc46-33cf8b3f55b5', 'url': 'https://www.last.fm/music/RM'}"
Top (feat. Pi'erre Bourne),194,3947245,685044,722f3405-d15e-4763-8221-9ef0d5db3a35,https://www.last.fm/music/Gorillaz/_/Tomorrow+Comes+Today,"{'name': 'Gorillaz', 'mbid': 'e21857d5-3256-4547-afb3-4b6ded592596', 'url': 'https://www.last.fm/music/Gorillaz'}"
Your Man,0,1460106,111488,,https://www.last.fm/music/$uicideboy$/_/Carrollton,"{'name': '$uicideboy$', 'mbid': '', 'url': 'https://www.last.fm/music/$uicideboy$'}"
Wfm,0,2755754,395742,,https://www.last.fm/music/Lykke+Li/_/I+Follow+Rivers+-+The+Magician+Remix,"{'name': 'Lykke Li', 'mbid': 'cc7d4686-ea02-45fd-956e-94c1a322558c', 'url': 'https://www.last.fm/music/Lykke+Li'}"
Apple Cider,237,3963151,713141,60fe129c-4409-4069-9262-bb6f2277e299,https://www.last.fm/music/The+Pussycat+Dolls/_/When+I+Grow+Up,"{'name': 'The Pussycat Dolls', 'mbid': '1fda852b-92e9-4562-82fa-c52820a77b23', 'url': 'https://www.last.fm/music/The+Pussycat+Dolls'}"
Larger Than Life,0,1711113,211204,,"https://www.last.fm/music/The+Last+Shadow+Puppets/_/Sweet+Dreams,+TN","{'name': 'The Last Shadow Puppets', 'mbid': '8a3e1c4f-59a8-457a-826c-fe961419a8ae', 'url': 'https://www.last.fm/music/The+Last+Shadow+Puppets'}"
Misguided Ghosts,0,1017732,126586,,https://www.last.fm/music/Crisaunt/_/Dream+Girl,"{'name': 'Crisaunt', 'mbid': '', 'url': 'https://www.last.fm/music/Crisaunt'}"
Meta Angel,155,4421317,684281,3c5bdb02-4a6a-49e9-917c-e4f09fe21c0e,https://www.last.fm/music/Judas+Priest/_/Breaking+the+Law,"{'name': 'Judas Priest', 'mbid': '6b335658-22c8-485d-93de-0bc29a1d0349', 'url': 'https://www.last.fm/music/Judas+Priest'}"
Beguiled,0,837519,97245,,https://www.last.fm/music/Faye+Webster/_/Jonny,"{'name': 'Faye Webster', 'mbid': '', 'url': 'https://www.last.fm/music/Faye+Webster'}"
Build A Bitch,173,2289874,280934,f59dc306-8aa0-4c65-a00d-bb2bd87d61cc,https://www.last.fm/music/Twenty+One+Pilots/_/House+of+Gold,"{'name': 'Twenty One Pilots', 'mbid': 'a6c6897a-7415-4f8d-b5a5-3a5e05f3be67', 'url': 'https://www.last.fm/music/Twenty+One+Pilots'}"
Dancing on My Own,0,1537041,109991,,https://www.last.fm/music/Kim+Petras/_/coconuts,"{'name': 'Kim Petras', 'mbid': '', 'url': 'https://www.last.fm/music/Kim+Petras'}"
The Cult of Dionysus,0,1489090,186009,,https://www.last.fm/music/James+Arthur/_/Train+Wreck,"{'name': 'James Arthur', 'mbid': '56f62fe8-d3a0-46e0-b5df-a64a8b4b4274', 'url': 'https://www.last.fm/music/James+Arthur'}"
Stay Gold,238,1596903,288105,305625e9-c521-4fe6-9a1e-297be2be66b1,https://www.last.fm/music/Erykah+Badu/_/Didn%27t+Cha+Know,"{'name': 'Erykah Badu', 'mbid': '321531fc-db73-4ffa-a959-61a61a2908c1', 'url': 'https://www.last.fm/music/Erykah+Badu'}"
Gotta Go,0,2409538,262218,,https://www.last.fm/music/LP/_/Lost+On+You,"{'name': 'LP', 'mbid': 'fe5dbbbf-f083-4cbc-a8df-e2542648e8c5', 'url': 'https://www.last.fm/music/LP'}"
Still,212,1685777,317427,b0aa660f-4ae7-4f89-90b0-d1a92bb7552d,https://www.last.fm/music/Far+East+Movement/_/Rocketeer,"{'name': 'Far East Movement', 'mbid': '6bd5655c-b7fe-48ee-8925-c2d2d8798618', 'url': 'https://www.last.fm/music/Far+East+Movement'}"
Hot (feat. Gunna),353,10533133,1593407,b39b7227-c271-4ab8-912b-cb1fe2fc0e5e,https://www.last.fm/music/Blur/_/Song+2,"{'name': 'Blur', 'mbid': 'ba853904-ae25-4ebb-89d6-c44cfbd71bd2', 'url': 'https://www.last.fm/music/Blur'}"
Dub,0,1234257,132420,,https://www.last.fm/music/Phoebe+Bridgers/_/Chelsea,"{'name': 'Phoebe Bridgers', 'mbid': '', 'url': 'https://www.last.fm/music/Phoebe+Bridgers'}"
Two-Headed Boy,241,5548614,642576,df4f1310-e99c-488a-8c30-74d0f97524fe,https://www.last.fm/music/John+Mayer/_/Slow+Dancing+in+a+Burning+Room,"{'name': 'John Mayer', 'mbid': '8a81edd9-6f62-4ac7-afee-17dc0fec5fe7', 'url': 'https://www.last.fm/music/John+Mayer'}"
Wild Side (feat. Cardi B),168,4970066,846230,63026c60-e046-42a6-98ab-0ec96d1a99c2,https://www.last.fm/music/Sublime/_/What+I+Got,"{'name': 'Sublime', 'mbid': 'c460aa10-87a0-4971-b742-7de0e3c7c2ca', 'url': 'https://www.last.fm/music/Sublime'}"
Chrome Hearts [Feat. Zacari],202,3877569,788154,e8e0b98f-81da-405f-b830-85ceb00917f5,https://www.last.fm/music/Taio+Cruz/_/Break+your+Heart,"{'name': 'Taio Cruz', 'mbid': 'ba7d2626-38ce-4859-8495-bdb5732715c4', 'url': 'https://www.last.fm/music/Taio+Cruz'}"
